model_i,model_PPI,iRMSD,lRMSD,FNAT
1,8h3x-model-1_A_Z,0.239,1.338,0.972973
2,8h3x-model-2_A_Z,12.078,44.031,0.0
3,8h3x-model-3_A_Z,11.904,37.293,0.0
4,8h3x-model-4_A_Z,10.802,33.773,0.0
5,8h3x-model-5_A_Z,10.92,32.295,0.0
6,8h3x-model-6_A_Z,16.961,43.442,0.0
7,8h3x-model-7_A_Z,19.59,64.284,0.0
8,8h3x-model-8_A_Z,17.95,45.702,0.0
9,8h3x-model-9_A_Z,12.697,35.586,0.0
10,8h3x-model-10_A_Z,16.81,39.986,0.0
11,8h3x-model-11_A_Z,10.93,34.93,0.0
12,8h3x-model-12_A_Z,13.551,36.888,0.0
13,8h3x-model-13_A_Z,12.764,38.526,0.0
14,8h3x-model-14_A_Z,11.882,44.834,0.0
15,8h3x-model-15_A_Z,16.049,67.722,0.0
16,8h3x-model-16_A_Z,19.808,59.218,0.0
17,8h3x-model-17_A_Z,15.648,40.045,0.0
18,8h3x-model-18_A_Z,20.652,54.002,0.0
19,8h3x-model-19_A_Z,17.258,43.67,0.0
20,8h3x-model-20_A_Z,15.144,64.45,0.0
21,8h3x-model-21_A_Z,19.511,64.592,0.0
22,8h3x-model-22_A_Z,15.72,56.92,0.0
23,8h3x-model-23_A_Z,27.054,76.009,0.0
24,8h3x-model-24_A_Z,12.285,35.681,0.0
25,8h3x-model-25_A_Z,12.504,40.242,0.0
26,8h3x-model-26_A_Z,14.12,32.448,0.0
27,8h3x-model-27_A_Z,12.041,41.244,0.0
28,8h3x-model-28_A_Z,10.251,38.547,0.0
29,8h3x-model-29_A_Z,17.28,44.155,0.0
30,8h3x-model-30_A_Z,15.396,73.965,0.0
31,8h3x-model-31_A_Z,25.039,65.187,0.0
32,8h3x-model-32_A_Z,15.749,46.739,0.0
33,8h3x-model-33_A_Z,15.653,74.004,0.0
34,8h3x-model-34_A_Z,15.052,42.498,0.0
35,8h3x-model-35_A_Z,25.93,74.055,0.0
36,8h3x-model-36_A_Z,16.917,41.237,0.0
37,8h3x-model-37_A_Z,13.013,34.682,0.0
38,8h3x-model-38_A_Z,15.895,44.776,0.0
39,8h3x-model-39_A_Z,6.823,33.081,0.0
40,8h3x-model-40_A_Z,22.67,60.546,0.0
41,8h3x-model-41_A_Z,13.283,36.285,0.0
42,8h3x-model-42_A_Z,12.787,41.038,0.0
43,8h3x-model-43_A_Z,14.51,33.342,0.0
44,8h3x-model-44_A_Z,14.568,42.335,0.0
45,8h3x-model-45_A_Z,15.492,41.377,0.0
46,8h3x-model-46_A_Z,19.18,69.455,0.0
47,8h3x-model-47_A_Z,13.043,40.126,0.0
48,8h3x-model-48_A_Z,14.23,33.262,0.0
49,8h3x-model-49_A_Z,18.3,46.611,0.0
50,8h3x-model-50_A_Z,14.153,35.718,0.0
51,8h3x-model-51_A_Z,15.009,46.352,0.0
52,8h3x-model-52_A_Z,12.609,41.805,0.0
53,8h3x-model-53_A_Z,19.379,59.464,0.0
54,8h3x-model-54_A_Z,14.637,35.128,0.0
55,8h3x-model-55_A_Z,23.444,66.286,0.0
56,8h3x-model-56_A_Z,16.461,40.984,0.0
57,8h3x-model-57_A_Z,12.67,33.426,0.0
58,8h3x-model-58_A_Z,18.697,65.082,0.0
59,8h3x-model-59_A_Z,13.845,42.25,0.0
60,8h3x-model-60_A_Z,11.168,35.404,0.0
61,8h3x-model-61_A_Z,13.121,43.278,0.0
62,8h3x-model-62_A_Z,11.141,33.478,0.0
63,8h3x-model-63_A_Z,13.228,38.227,0.0
64,8h3x-model-64_A_Z,16.806,45.417,0.0
65,8h3x-model-65_A_Z,16.496,41.03,0.0
66,8h3x-model-66_A_Z,11.44,38.666,0.0
67,8h3x-model-67_A_Z,18.932,68.561,0.0
68,8h3x-model-68_A_Z,21.278,65.131,0.0
69,8h3x-model-69_A_Z,20.244,64.205,0.0
70,8h3x-model-70_A_Z,14.944,44.255,0.0
71,8h3x-model-71_A_Z,11.562,38.658,0.0
72,8h3x-model-72_A_Z,14.233,32.71,0.0
73,8h3x-model-73_A_Z,13.263,42.315,0.0
74,8h3x-model-74_A_Z,14.889,34.881,0.0
75,8h3x-model-75_A_Z,25.699,74.958,0.0
76,8h3x-model-76_A_Z,24.962,69.659,0.0
77,8h3x-model-77_A_Z,10.007,43.024,0.0
78,8h3x-model-78_A_Z,14.544,34.489,0.0
79,8h3x-model-79_A_Z,15.903,73.609,0.0
80,8h3x-model-80_A_Z,20.904,62.916,0.0
81,8h3x-model-81_A_Z,23.414,70.572,0.0
82,8h3x-model-82_A_Z,11.332,32.119,0.0
83,8h3x-model-83_A_Z,17.024,44.473,0.0
84,8h3x-model-84_A_Z,16.265,42.164,0.0
85,8h3x-model-85_A_Z,14.758,36.273,0.0
86,8h3x-model-86_A_Z,20.209,62.935,0.0
87,8h3x-model-87_A_Z,19.891,60.68,0.0
88,8h3x-model-88_A_Z,10.682,37.886,0.0
89,8h3x-model-89_A_Z,12.266,36.442,0.0
90,8h3x-model-90_A_Z,19.035,63.035,0.0
91,8h3x-model-91_A_Z,16.49,43.23,0.0
92,8h3x-model-92_A_Z,19.398,68.16,0.0
