model_i,model_PPI,iRMSD,lRMSD,FNAT
1,8b05-model-1_A_Z,0.134,0.263,0.948454
2,8b05-model-2_A_Z,1.173,4.341,0.680412
3,8b05-model-3_A_Z,22.11,52.538,0.0
4,8b05-model-4_A_Z,25.458,60.888,0.0
5,8b05-model-5_A_Z,25.384,60.8,0.0
6,8b05-model-6_A_Z,25.992,62.706,0.0
7,8b05-model-7_A_Z,27.828,71.034,0.0
8,8b05-model-8_A_Z,1.161,4.253,0.597938
9,8b05-model-9_A_Z,27.704,70.574,0.0
10,8b05-model-10_A_Z,22.765,53.563,0.0
11,8b05-model-11_A_Z,23.771,74.864,0.0
12,8b05-model-12_A_Z,28.243,72.276,0.0
13,8b05-model-13_A_Z,18.525,38.36,0.0
14,8b05-model-14_A_Z,27.983,74.243,0.0
15,8b05-model-15_A_Z,24.691,57.441,0.0
16,8b05-model-16_A_Z,29.904,75.552,0.0
17,8b05-model-17_A_Z,24.645,78.74,0.0
18,8b05-model-18_A_Z,28.478,73.803,0.0
19,8b05-model-19_A_Z,18.502,27.911,0.0
20,8b05-model-20_A_Z,21.297,40.121,0.0
21,8b05-model-21_A_Z,26.842,72.049,0.0
22,8b05-model-22_A_Z,29.043,72.609,0.0
23,8b05-model-23_A_Z,26.539,64.161,0.0
24,8b05-model-24_A_Z,29.6,69.739,0.0
25,8b05-model-25_A_Z,24.44,45.963,0.0
26,8b05-model-26_A_Z,28.543,75.173,0.0
27,8b05-model-27_A_Z,24.472,52.238,0.0
28,8b05-model-28_A_Z,24.407,76.521,0.0
29,8b05-model-29_A_Z,17.77,31.434,0.051546
30,8b05-model-30_A_Z,22.286,71.773,0.0
31,8b05-model-31_A_Z,26.026,68.87,0.0
32,8b05-model-32_A_Z,28.105,71.985,0.0
33,8b05-model-33_A_Z,23.224,49.91,0.0
34,8b05-model-34_A_Z,27.505,69.3,0.0
35,8b05-model-35_A_Z,17.684,28.958,0.0
36,8b05-model-36_A_Z,22.988,70.271,0.0
37,8b05-model-37_A_Z,26.161,67.354,0.0
38,8b05-model-38_A_Z,29.3,76.333,0.0
39,8b05-model-39_A_Z,30.415,74.673,0.0
40,8b05-model-40_A_Z,20.226,58.16,0.0
41,8b05-model-41_A_Z,26.24,61.017,0.0
42,8b05-model-42_A_Z,20.133,28.579,0.0
43,8b05-model-43_A_Z,28.723,77.288,0.0
44,8b05-model-44_A_Z,23.756,53.243,0.0
45,8b05-model-45_A_Z,24.135,54.149,0.0
46,8b05-model-46_A_Z,21.866,54.315,0.0
47,8b05-model-47_A_Z,24.621,46.639,0.0
48,8b05-model-48_A_Z,26.842,71.661,0.0
49,8b05-model-49_A_Z,23.875,55.804,0.0
50,8b05-model-50_A_Z,24.424,61.29,0.0
51,8b05-model-51_A_Z,22.033,52.491,0.0
52,8b05-model-52_A_Z,27.911,77.528,0.0
53,8b05-model-53_A_Z,21.494,42.355,0.0
54,8b05-model-54_A_Z,27.814,69.672,0.0
55,8b05-model-55_A_Z,21.743,47.113,0.0
56,8b05-model-56_A_Z,29.225,71.678,0.0
57,8b05-model-57_A_Z,22.675,55.388,0.0
58,8b05-model-58_A_Z,28.243,73.556,0.0
59,8b05-model-59_A_Z,22.904,74.347,0.0
60,8b05-model-60_A_Z,28.613,75.233,0.0
61,8b05-model-61_A_Z,21.825,46.491,0.0
62,8b05-model-62_A_Z,19.068,64.047,0.0
63,8b05-model-63_A_Z,23.516,66.099,0.0
64,8b05-model-64_A_Z,26.068,60.616,0.0
65,8b05-model-65_A_Z,29.571,70.766,0.0
66,8b05-model-66_A_Z,24.667,69.985,0.0
67,8b05-model-67_A_Z,21.286,43.294,0.0
68,8b05-model-68_A_Z,18.532,48.11,0.0
69,8b05-model-69_A_Z,25.402,67.886,0.0
70,8b05-model-70_A_Z,27.536,66.835,0.0
71,8b05-model-71_A_Z,23.007,50.951,0.0
72,8b05-model-72_A_Z,21.104,44.727,0.0
73,8b05-model-73_A_Z,28.622,74.634,0.0
74,8b05-model-74_A_Z,22.546,58.909,0.0
75,8b05-model-75_A_Z,21.754,50.212,0.0
76,8b05-model-76_A_Z,24.34,67.356,0.0
77,8b05-model-77_A_Z,19.123,46.321,0.0
78,8b05-model-78_A_Z,23.269,52.152,0.0
79,8b05-model-79_A_Z,27.582,68.835,0.0
80,8b05-model-80_A_Z,27.099,64.088,0.0
81,8b05-model-81_A_Z,23.117,63.099,0.0
82,8b05-model-82_A_Z,27.583,72.767,0.0
83,8b05-model-83_A_Z,25.139,77.779,0.0
84,8b05-model-84_A_Z,27.334,67.319,0.0
85,8b05-model-85_A_Z,28.944,69.319,0.0
86,8b05-model-86_A_Z,26.447,72.497,0.0
87,8b05-model-87_A_Z,20.702,50.252,0.0
88,8b05-model-88_A_Z,22.803,74.962,0.0
89,8b05-model-89_A_Z,25.537,68.26,0.0
90,8b05-model-90_A_Z,22.885,75.303,0.0
91,8b05-model-91_A_Z,16.492,32.755,0.0
92,8b05-model-92_A_Z,27.503,70.61,0.0
93,8b05-model-93_A_Z,16.456,25.113,0.0
94,8b05-model-94_A_Z,23.976,71.78,0.0
95,8b05-model-95_A_Z,21.976,60.308,0.0
96,8b05-model-96_A_Z,18.165,28.814,0.0
97,8b05-model-97_A_Z,20.406,41.898,0.0
98,8b05-model-98_A_Z,25.759,67.233,0.0
99,8b05-model-99_A_Z,19.185,59.772,0.0
100,8b05-model-100_A_Z,24.0,65.919,0.0
